ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,SHORT_TITLE_CAT,LONG_TITLE_CAT
14295561,9777,Lap robotic assist proc,"Laparoscopic repair of inguinal hernia with graft or prosthesis, not otherwise specified",3745,689
15650989,9727,Cholangiogram NEC,Excision of perirectal tissue,350,3251
1414961,8793,Open sigmoidectomy NEC,Aspiration of other soft tissue,3736,548
8323678,1429,Tot rep truncus arterios,Open ablation of renal lesion or tissue,3776,3794
10681256,9999,Op bi in ing hrn-grf NEC,"Biopsy of joint structure, hip",1494,1706
363506,7791,Ventricl shunt tube punc,Other operations on perirenal or perivesical tissue,528,571
3582263,9999,Periph nerve dx proc NEC,Extracorporeal shockwave lithotripsy [ESWL] of the gallbladder and/or bile duct,3581,2092
9025971,8649,Other nasal sinus ops,"Insertion or replacement of multiple array neurostimulator pulse generator, not specified as rechargeable",1455,352
11820584,7454,D & C NEC,Suture of thyroid gland,646,3362
10394871,9999,Internal fix-patella,Other free graft to conjunctiva,677,3705
11233875,7713,Implanted lens removal,Removal of intraluminal foreign body from urethra without incision,1722,3313
9990543,1882,Local destruc trach les,Tendon pulley reconstruction other than hand,592,3861
1103661,9599,Lumb/lmbsac fus ant/post,"Free skin graft, not otherwise specified",1595,3341
12686873,8608,Quadricepsplasty,Other anastomosis or bypass of ureter,2971,1968
8154912,9999,Removal head/neck FB,Incision of penis,3680,683
13942624,9813,1 extraoc muscl resect,Closed [endoscopic] biopsy of rectum,3703,580
16538332,9999,Lap part cholecystectomy,Initial insertion of dual-chamber device,1368,1566
1421495,9999,Endosc retro cholangio,Range of motion testing,3738,2871
6420504,8321,Alcoholism counselling,Finger reattachment,504,3420
13360789,5202,Removal scrotal/penis FB,Graft of muscle or fascia,552,3680
8454080,9998,Stern esophagoenter NEC,Replantation of scalp,638,3311
2300750,7697,Small bowel incision NEC,Injection into bone marrow,2946,3669
1752352,8056,Closed adrenal gland bx,"Excision of major lesion of eyelid, partial-thickness",3410,735
6908776,3647,Facilit intraoc circ NEC,Repair of spinal meningocele,3632,3398
1300106,9999,Other tendon transposit,Open biopsy of gallbladder or bile ducts,478,3138
8597130,4462,Whole blood transfus NEC,Closed [percutaneous] [needle] biopsy of kidney,2993,3197
4074328,9986,Sialoadenectomy NOS,"Removal of foreign body, not otherwise specified",2880,2111
12449162,9940,Remove intralum ureth FB,Unilateral extended simple mastectomy,1307,2220
9523282,9999,Pros rep endocar cushion,Phlebography of other Intra-Abdominal veins using contrast material,2247,727
14364791,9999,Thorac exc lung lesion,Closure of other fistula of ureter,576,1977
10029358,9821,Partial mandibulectomy,Application of neck support,3715,3147
917514,4027,Injct/inf immunoglobulin,"Closed reduction of fracture without internal fixation, other specified bone",2041,663
7407124,7678,Open reduc-ankle disloc,Closed reduction of nasal fracture,2792,753
11233076,8876,Bilat simple mastectomy,Other control of atmospheric pressure and composition,398,641
199395,1926,Portal contr phlebogram,Repair of blepharoptosis by resection or advancement of levator muscle or aponeurosis,1835,1983
2031672,7895,Incise cerebral meninges,"Open reduction of fracture with internal fixation, tibia and fibula",3826,1743
16255602,9866,Endo transmyo revascular,"Revision of knee replacement, total (all components)",3156,646
317943,9999,Peritoneal biopsy,Irrigation of nephrostomy and pyelostomy,3631,3791
15730625,5260,Heart repair revision,Closed [endoscopic] biopsy of larynx,2422,2457
3000494,9999,Endosc inser nasobil tub,Replacement of ureterostomy tube,1316,1886
12658239,8267,Part ostect-metacar/car,Application of splint,498,3368
16540854,1400,Vasectomy,Autopsy,3484,2498
13652535,9999,Other bronchoscopy,Removal of nasal packing,1799,3679
8694449,9999,Cell block/pap-endocrine,Allogeneic hematopoietic stem cell transplant with purging,2472,2183
13473540,9884,Bil subq mammect-implant,Insufflation of therapeutic agent into fallopian tubes,3661,2805
7664955,9999,Part ostectomy-femur,Interruption of the vena cava,625,3368
5109165,7011,Partial ostectomy NEC,Forceps application to aftercoming head,2855,3881
13249720,7694,Unil femor hrn rep-grft,Phlebography of the portal venous system using contrast material,2740,784
11049553,9999,Divis glossopharyng nerv,Retrobulbar injection of therapeutic agent,2539,2476
12602412,5315,Clos bx saliv gland/duct,Repair of retinal tear by diathermy,3554,2222
13331486,8412,Chest cage bone div NEC,Size reduction plastic operation,364,1750
5513196,1730,Intraspin nerve root div,Electro-oculogram [EOG],2977,1668
12611388,9999,Implt cardiodefib genatr,Monitoring of cardiac output by oxygen consumption technique,2889,2205
11374498,4450,Play psychotherapy,Intravenous infusion of clofarabine,2809,1629
11620732,1635,Hypothermia,Removal of artificial anal sphincter,3431,3745
13621720,1762,Repair of vessel NEC,Revision of anastomosis of large intestine,3601,582
5283449,4008,Chemical shock therapy,"Other local excision or destruction of lesion of joint, knee",2916,2172
10361039,9999,Eyelid repair NEC,Incision of duodenum,3584,1369
2363218,9867,Total ostectomy NEC,Reverse total shoulder replacement,634,467
16298641,9022,Eyelid operation NEC,Bursectomy,3551,723
10408383,8688,Menstrual extraction,Open biopsy of spleen,3656,509
3413670,1077,Tongue dx procedure NEC,Other skin graft to other sites,3590,3739
11189271,1581,Hymenorrhaphy,Other irrigation of (naso-)gastric tube,670,432
2306556,9999,Destr inject-spine canal,"Insertion of bone growth stimulator, patella",1717,620
7710868,7038,Remov breast tissu expan,"Injection of other agent, except neurolytic",3632,2002
11110854,9902,Open robotic assist proc,"Excision of bone for graft, other bones",1488,3767
4797353,9999,Teleradio using photons,Other operations on urethra and periurethral tissue,3614,2793
15690166,2028,Pros rep ventric def-opn,"Internal fixation of bone without fracture reduction, carpals and metacarpals",571,2482
15958491,9999,Cil body diminution NOS,"Other local excision or destruction of lesion of joint, shoulder",3635,606
2838638,9983,Postop vasc op hem contr,Pneumoencephalogram,3463,1521
9406819,9999,Con inv mec ven-unsp dur,Injection or infusion of oxazolidinone class of antibiotics,1347,1984
4900600,9999,Percutaneous pyelogram,Symphysiotomy for horseshoe kidney,1371,3806
261720,4752,Bronchial ligation,"Microscopic examination of specimen from nervous system and of spinal fluid, bacterial smear",505,2984
3069345,8579,Imp/rep crtd sinus gnrtr,Other repair of vessel,2803,2013
7933530,9999,Micro exam-lowr resp NEC,Delayed suture of flexor tendon of hand,2258,3760
11886941,1458,Conjunctival biopsy,Other local excision or destruction of lesion or tissue of lung,2649,669
4972493,1314,Bilat endos occ tube NEC,"Application of external fixator device, tibia and fibula",1503,2524
10824903,4028,Micro exam-musculosk NEC,Local excision or destruction of lesion or tissue of trachea,3042,3372
7208282,8849,Incis to remov tonsil FB,P32 and other tracer studies of eye,3515,2221
418148,9999,Vulvar adhesiolysis,Insertion of biological graft,2589,3385
14208538,9999,Thoracospc pneumonectomy,Revision of anastomosis of large intestine,1178,3859
12713562,9999,External ear biopsy,Implantation of prosthetic device of leg,2403,1942
13731674,1818,Periren/vesicle op NEC,Laparoscopic lysis of adhesions of ovary and fallopian tube,2049,3169
8958115,4481,Oth periton adhesiolysis,Other operations on Bartholin's gland,662,556
3116880,6769,Mouth biopsy NOS,Operations on globus pallidus,3708,1842
13252362,9999,Cyclodiathermy,Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT],2847,513
3347763,7957,Abdominal wall biopsy,"Microscopic examination of specimen from lymph node and of lymph, cell block and Papanicolaou smear",3710,3070
15934018,4400,Enterostomy NEC,Other excision of lung,3665,2126
15225017,9651,Bact smear-spleen/marrow,Total hepatectomy,2587,3251
897509,8767,Hair transplant,Other repair of cervix,3656,1894
6343961,8739,Fasciotomy of hand,"Lumbar and lumbosacral fusion of the anterior column, anterior technique",2183,3136
544025,9906,Contrast laryngogram,Other operations on intestines,467,3108
14670155,8152,Periren/uret dx proc NEC,Bursotomy,3000,1617
12144765,1497,Cystotomy NEC,"Total ostectomy, humerus",3640,746
4911274,1428,Small bowel suture NEC,Suture of vein,3513,1651
8446093,1747,Sutur flex tend hand NEC,Fistulization of thoracic duct,3785,591
12245677,7670,Transab cerclage cervix,"Sequestrectomy, carpals and metacarpals",3016,3616
10134332,9999,Vaginal repair NEC,Partial esophagectomy,494,3022
3074967,8674,Remov intralum mouth FB,"Other and open repair of diaphragmatic hernia, abdominal approach",567,3092
4601377,9999,Polio vaccine administra,"Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]",2661,803
9019323,1321,Endosc destru lg int les,Orbitotomy with bone flap,3703,572
11002743,1934,Other repair of joint,Other computer assisted surgery,1508,2620
4277160,9833,Excise skull lesion,"Application of external fixator device, ring system",1730,3462
10127564,7045,Irrigate/expl vent shunt,Other operations on testes,3357,1652
2811727,9872,Other perm tracheostomy,Suture of laceration of vagina,383,2974
9380162,9999,Arth/pros rem wo rep-hip,Injection into anterior chamber,3688,3114
2444484,8425,Local destr ova les NEC,Other repair of ankle,1760,1746
9971989,9967,Replantation of penis,Insertion of permanent tube into esophagus,2872,3214
12963246,7355,Prostat/sem ves xray NEC,Other diagnostic procedures on ovaries,1762,3676
7111084,4931,Incision of palate,Audiological evaluation,3714,1196
4570575,5489,Nonop remov hrt asst sys,"Microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear",3170,680
14204443,8902,Lid marg recon-part thic,"Intra-abdominal manipulation of intestine, not otherwise specified",1886,3112
3118549,5649,Reconstruction of penis,"Microscopic examination of specimen from nervous system and of spinal fluid, bacterial smear",1832,811
9900966,1769,Other thymus ops NOS,Biopsy of fallopian tube,499,643
8234729,9987,Opn reduc disloc-hand,Rigid proctosigmoidoscopy,1138,2448
7431054,4881,Thoracic operation NEC,Marsupialization of Bartholin's gland (cyst),2735,3269
15866657,7641,Gastrotomy,Removal of other device from thorax,1572,1398
6923063,7576,Plast op hnd-mus/fas grf,Excision of lesion of thyroid,3653,3188
2490385,1559,Repair of gastroschisis,"Other reconstruction of eyelid, full-thickness",3762,2278
8842510,9999,Orthotic device fitting,Destruction of chorioretinal lesion by diathermy,307,676
16594766,9949,Sphenoidotomy,Audiological evaluation,1479,775
1255281,7643,Evac ob hemat vulva/vag,Other exploration and decompression of spinal canal,2816,3471
16484534,4505,Perivesical incision NEC,Trabeculectomy ab externo,611,630
9638121,4443,"Exc,destrct,exclus LAA",Cyclodiathermy,2633,3833
9733911,9717,Rhinoplasty NEC,(Aorto)coronary bypass of three coronary arteries,2587,2834
8358018,9999,Replace ventricle shunt,"Microscopic examination of specimen from operative wound, bacterial smear",1562,2350
10577676,9909,Culture-blood,Lingual frenectomy,2950,3742
16367401,1641,Infusion 4F-PCC,"Excision, destruction, or exclusion of left atrial appendage (LAA)",3701,742
7790284,9999,Cervical les cryotherapy,Prosthetic dental implant,453,3046
3347984,4665,Periph nerve div NEC,Laparoscopic robotic assisted procedure,3824,3234
9123564,9990,Total elbow replacement,Insufflation of therapeutic agent into fallopian tubes,2990,1588
9147506,1254,Orbital exenteration NEC,Other hernia repair,3641,653
3623144,9999,Pericardiotomy,Other diagnostic procedures on kidney,3024,654
11547413,9903,Ins part disc pros cerv,Subconjunctival injection,3423,1279
4750157,3520,Apicoectomy,Open biopsy of ureter,1765,736
9852491,7454,Repair vag fistula NEC,Transurethral clearance of bladder,1968,2411
2446433,9892,Ins non-d-e non-cor stnt,Other craniectomy,2252,524
16477651,9999,Abdominal wall biopsy,"Manual exploration of uterine cavity, postpartum",761,1960
6776757,9966,Esophagoscopy thru stoma,"Closed reduction of separated epiphysis, humerus",3706,447
4905044,9882,Open red-int fix finger,Repair of retinal tear by diathermy,3593,766
4889763,9999,Pulmonary scan,Excision of lingual thyroid,2712,3881
9269372,8791,Antitoxin administra NEC,"Closed heart valvotomy, tricuspid valve",1875,3139
4127650,9953,Comprehen interview/eval,"Refusion of lumbar and lumbosacral spine, anterior column, anterior technique",3033,843
11893587,1886,Manual rupt joint adhes,Excision or destruction of lesion of sclera,765,2336
3188427,5094,Thyroid vessel ligation,Incision of peritoneum,3302,1429
5692123,4936,Abdominal vein incision,Turbinectomy by diathermy or cryosurgery,2821,606
12484072,8930,Tot abd colectmy NEC/NOS,Removal of foreign body from vulva without incision,568,1848
2933132,9999,Unil breast injec-augmen,Magnetic resonance imaging of spinal canal,525,671
3427425,1652,Play psychotherapy,Training in braille or moon,1409,2059
14072373,1840,Dx ultrasound-vascular,Lysis of adhesions of conjunctiva and eyelid,3606,3655
7414681,8997,Opn bil ind ing hern NEC,Operations on papillary muscle,2770,3764
3417964,8934,Local excis rectal les,"Other diagnostic procedures on intestine, site unspecified",1468,3148
816675,1641,Gastric repair NEC,Radical excision of axillary lymph nodes,1459,2182
14741659,4814,Breast full-thick graft,"Revision of hip replacement, acetabular liner and/or femoral head only",3601,745
15185506,1471,Endosc dilation ampulla,Reattachment of muscle of hand,3066,1450
14287847,1656,Tongue operation NEC,Other total gastrectomy,2413,664
5498547,8928,Inject/infuse electrolyt,"Microscopic examination of specimen from other site, culture",2920,3185
1299851,7816,Electro-oculogram,Obliteration of lacrimal punctum,1848,2863
15662054,7333,Other myectomy of hand,Other operations on extraocular muscles and tendons,3719,1967
12617929,7310,Hip joint biopsy,Repair of esophageal stricture,508,3123
16382345,9924,Anterior chamber op NEC,Vaginal packing,1412,3061
13747715,9999,Other plastic ops muscle,Repair of other fistula of vagina,710,2266
11826334,7847,Other chest cage incis,Other (peripheral) vascular shunt or bypass,3806,607
3671273,9999,Clipping of aneurysm,Radical dissection of thoracic structures,3781,3822
5461565,4735,Fallopian tube dilation,Laparoscopic gastroplasty,3650,2160
3582483,9732,Contr abd arteriogrm NEC,Creation of pleuroperitoneal shunt,3651,2679
1910963,6295,Vein inject-scleros agnt,Other anastomosis of bladder,1277,3224
1039375,7309,Insert intercostal cath,Referral for alcoholism rehabilitation,3739,460
9133261,7217,Bladder diagnos proc NEC,Closed reduction of dislocation of knee,392,1477
14325955,4979,Inject ca chemother NEC,Closure of esophagostomy,3693,3819
16275396,1538,Donor marrow aspiration,Other operations on thorax,2953,2136
12735351,1809,Removal of lead w/o repl,"Other partial ostectomy, scapula, clavicle, and thorax [ribs and sternum]",3650,732
5313126,4409,Intravas msmt periph art,"Fixation of intestine, not otherwise specified",3824,475
11780722,8372,Duhamel rectal resection,Fitting of orthotic device,749,649
13313814,4901,Arth/pros rem wo rep NOS,"Vagotomy, not otherwise specified",1890,3785
8114356,9999,Perineal urethroscopy,Closed [percutaneous] [needle] biopsy of kidney,3823,1695
6760876,7956,Adrenal nerve division,Other incision of lacrimal passages,3716,2377
9276597,5329,Micro exam-periton NEC,Closure of ureterostomy,572,3786
15902918,9999,Repair of tongue NEC,"Other diagnostic procedures on adrenal glands, pituitary gland, pineal gland, and thymus",1730,761
12774920,1529,Rep rectocele w grf/pros,Limited eye examination,1476,3212
6395169,9260,Suture uterine lacerat,Laparoscopic reimplantation of ovary,3610,3183
1943814,9999,Contr cerebr arteriogram,Bone graft to skull,3741,3293
9398754,5047,Delay opening colostomy,Other revision of stoma of large intestine,1879,736
3053287,8804,Other C.A.T. scan,Closed reduction of dislocation of shoulder,2624,662
440630,9999,Opn/oth rep pulm vlv-tis,Suture of laceration of anus,3541,1642
9417965,5390,Digital rectal exam,Excision of lesion of tonsil and adenoid,3730,2412
12535093,2016,Pyelotomy,Dilation of cervical canal,3640,727
5149557,7564,Vulvar/perin repair NEC,Procedure on three vessels,475,2374
11101946,1397,Injection oxazolidinone,Gracilis muscle transplant for anal incontinence,1759,1373
11510899,9917,Other plastic ops muscle,Other intrathoracic anastomosis of esophagus,617,3517
9671749,7843,Cl reduc disloc-ankle,Total breech extraction with forceps to aftercoming head,2847,2159
14451279,8943,Rev jt repl low ext NEC,Other individual psychotherapy,3832,3370
13707955,9006,Excision of joint NEC,Laparoscopic oophorotomy,2483,2881
2881730,9834,Rem crtd sinus pulse gen,Percutaneous (endoscopic) jejunostomy [PEJ],3117,2747
10376224,2389,Cardiac stress test NEC,Other resection of rectum,3690,643
7680422,4498,Close renal fistula NEC,Other cardiovascular stress test,1520,3426
11711894,1805,Lap abltn renal les/tiss,"Total correction of transposition of great vessels, not elsewhere classified",2840,3631
13991039,8738,Culture-bili/pancreas,"Endarterectomy, other vessels of head and neck",2965,2987
4529209,9999,Periurethral excision,"Excision of bone for graft, patella",2574,1792
264658,9999,Induct labor-rupt memb,Spinal subarachnoid-peritoneal shunt,3809,768
16345625,9999,Refus oth cerv post/post,"Lower limb amputation, not otherwise specified",3814,3308
7181360,9999,Endosc control gast hem,Removal of dental prosthesis,411,3116
12150493,7836,Rhinoplasty NEC,Alcoholism counseling,3344,2187
7605524,9912,Removal FB from foot,"Closed reduction of fracture without internal fixation, radius and ulna",436,3049
10856354,8431,Cardioplegia,Transjugular liver biopsy,2968,3202
12789469,7286,Diagnostic asp of orbit,Suture of capsule or ligament of other lower extremity,600,1830
15252117,9999,Close thoracic duct fist,Cord blood stem cell transplant,2146,2162
8378969,1301,Lap dir ing hern-graft,"Removal of implanted devices from bone, tarsals and metatarsals",3536,3128
4754784,7449,Removal scrotal/penis FB,Closure of stoma of large intestine,3690,630
6292792,9939,Thorac contr phlebog NEC,Closed (percutaneous) [needle] biopsy of liver,545,1722
1256488,4260,Mand orthognathic op NEC,Other operations assisting delivery,502,1809
15196033,1355,Bone marrow biopsy,"Repair of inguinal hernia with graft or prosthesis, not otherwise specified",1775,3840
14064262,1587,Tracheal reconstruction,"Insertion of total spinal disc prosthesis, lumbosacral",3503,2463
15306835,9810,Mammoplasty NEC,Other suture of tendon,2452,785
4087486,2035,Mid forceps w episiotomy,Paraurethral suspension,2393,2838
14739720,9894,Packed cell transfusion,Resection of one extraocular muscle,1629,2048
14706755,9869,Pressure trouser applica,Muscle flap graft to breast,1472,587
8957609,1379,Bone thermography,Local excision or destruction of lesion of facial bone,2304,613
4049263,9999,Abltn liver les/tiss NEC,Total excision of pineal gland,456,740
15651338,7411,"Ins/rep mul pul gn,rechg",Suture of laceration of cervix,394,2180
9996428,6993,Sm bowel dx proc NEC,Pressure measurement of sphincter of Oddi,355,1533
4367339,9999,"Hip surface, metal/poly",(Aorto)coronary bypass of three coronary arteries,3662,3881
6376070,9999,Intest stoma closure NOS,Other transanal enema,391,3420
921567,8508,Bact smear-endocrine,"Open reduction of separated epiphysis, humerus",3274,707
3439049,7688,Stern interposition NEC,Other diagnostic procedures on cervix,2652,1630
2627552,7509,Dental x-ray NEC,Diathermy,3561,3253
5877166,7940,Eye fluorescein angiogra,Transplantation of ovary,2768,2557
8190870,4945,Auto hem stem ct w/o pur,Vaccination against typhoid and paratyphoid fever,454,3599
7073394,9947,Fixed bridge insertion,"Replacement of any type pacemaker device with single-chamber device, not specified as rate responsive",2340,3785
1766596,8952,C & s-peritoneum,Radical pancreaticoduodenectomy,2505,3559
3619637,8313,Abd contr phlebogram NEC,"Insertion of bone growth stimulator, patella",3630,3198
2200253,9999,Rigid proctosigmoidoscpy,Sphenoidotomy,3064,1740
75683,7008,Ethmoidectomy,"Limb shortening procedures, femur",479,2889
1582015,9711,Remov art anal sphincter,"Sequestrectomy, scapula, clavicle, and thorax [ribs and sternum]",1626,3710
7970628,1317,Cut & prep pedicle graft,Other and unspecified operations on thymus,3641,3342
16336931,7594,Reimplan aberr renal ves,Endoscopic retrograde cholangiopancreatography [ERCP],605,2212
12468049,5381,Ins intra-ansm pres mntr,Closed [endoscopic] biopsy of small intestine,3627,1648
505665,1376,Electron teleradiotherap,"Closed reduction of separated epiphysis, femur",3643,2322
11631075,9057,Other thymus ops NOS,"Biopsy of pituitary gland, transsphenoidal approach",3636,3418
776359,9666,Elbow structure division,Exploration of tendon sheath,1176,1643
4656179,8654,Glaucoma testing,Full-thickness skin graft to lip and mouth,1895,1621
2222541,1421,Thorac sm bowel interpos,"Laparoscopic repair of diaphragmatic hernia, with thoracic approach",425,596
15751206,4639,Opn abd diaphrm hern NEC,"Insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable",523,3397
14278090,9999,Tot ostect-radius/ulna,"Refusion of other cervical spine, anterior column, anterior technique",1511,641
1364850,9999,Revis cutan ureteros NEC,Implantation of diaphragmatic pacemaker,3328,2090
9523489,9999,Electromyography,Peritoneal lavage,3767,475
16096504,9999,Vulvar diagnos proc NEC,Obliteration and total excision of vagina,1601,3528
4294427,8017,Excis knee semilun cartl,Suture of laceration of stomach,1435,3881
5350266,9853,Adhesiolysis mus/ten/fas,"Exercise, not elsewhere classified",3757,2766
1531283,9966,Hip joint biopsy,Extraperitoneal cesarean section,628,3172
11792944,7747,Appl ext fix dev-patella,"Local excision of lesion or tissue of bone, scapula, clavicle, and thorax [ribs and sternum]",3137,3830
3972446,8699,Closed liver biopsy,"Endoscopic insertion or replacement of bronchial valve(s), single lobe",3628,3775
8117930,8764,Small-to-large bowel NEC,Total removal of small intestine,2123,3530
12460367,9727,Skull flap formation,"Lumbar and lumbosacral fusion of the posterior column, posterior technique",490,3172
6720604,1606,Delay opening colostomy,Bilateral extended simple mastectomy,544,768
16014807,1366,Head/neck ves resec-anas,Unilateral thyroid lobectomy,3697,2258
11729632,7370,Loc exc bone lesion NEC,Insertion of oropharyngeal airway,1695,2558
10713795,3560,Gas hysterosalpingogram,Percutaneous aspiration of prostate,3316,3811
13447500,4747,Anal sphinct repair NEC,"Other division of bone, humerus",3608,3749
7139262,8783,Skel xray-ankle & foot,Ethmoidotomy,3841,626
1321173,8573,Chest wall biopsy,Other and unspecified coronary arteriography,3457,3851
547469,4798,Adenoidectomy,Removal of internal prosthesis of penis,2260,654
7847034,8892,Conjunc/lid adhesiolysis,Other and unspecified repair of ventricular septal defect,596,3194
1111085,9999,Urethral dilation,"Other local excision or destruction of lesion of joint, ankle",3414,576
8656833,7714,Tu destr prostate by mt,"Other incision of bone without division, unspecified site",3000,517
12156741,4691,Endo rem bronch devc/sub,Ligation of spermatic cord,1573,3104
9439083,8763,Exc correct bunionette,"Closed reduction of separated epiphysis, tibia and fibula",3605,3820
6913321,1632,Scan of other sites,"Resection of vessel with replacement, upper limb vessels",470,3333
16276116,3459,Coronar arteriogr-1 cath,Local excision of lesion of breast,3641,1869
11592171,1760,Mid forceps w episiotomy,Operative esophagoscopy by incision,1998,2992
11121072,5261,Replace indwelling cath,Lysis of adhesions of spinal cord and nerve roots,2721,1294
1347694,4361,Soft tissue division NEC,Removal of implant of breast,2982,1987
14668661,6897,Cls reduc-sep epiphy NEC,Revision of lead [electrode],2341,3582
12100066,9999,Lysis cortical adhesion,Administration of psychologic test,671,2410
6720936,1665,Radical laryngectomy,Vaginal biopsy,1612,2049
10895363,7609,Pubiotomy to assist del,"Nonexcisional debridement of wound, infection or burn",3511,1756
14951263,9986,Epididymis/vas x-ray NEC,Open chest transmyocardial revascularization,3605,3780
10759297,1769,Bil subq mammect-implant,"Local excision of lesion or tissue of bone, scapula, clavicle, and thorax [ribs and sternum]",1989,2956
4894344,5266,Lac canaliculi probe,Cranial or peripheral nerve graft,3223,2869
6017962,4567,Breast tissu destruc NOS,Open biopsy of cerebral meninges,477,560
1835580,5058,"SIEA flap, free",Other operations of abdominal region,561,710
9571056,9950,Repair of hammer toe,Salpingo-oophorostomy,545,1217
4171411,9902,Endocar cushion rep NEC,Endoscopic insertion of nasobiliary drainage tube,1306,3881
3182373,8359,Toe injury operation NOS,Amputation and disarticulation of thumb,3566,3697
1152771,8789,Exten buccolabial/sulcus,Other bilateral destruction or occlusion of fallopian tubes,3628,2123
5807839,4929,Ventricl shunt-thorax,Other diagnostic procedures on scrotum and tunica vaginalis,2886,3438
13243331,1692,Cl fx reduc-metatar/tar,Other operations on rectum and perirectal tissue,771,1653
11147273,7008,Forced limb extension,"Debridement of open fracture site, radius and ulna",1522,3432
231774,5150,Skl xray-shoulder/up arm,Removal of intrauterine contraceptive device,3521,502
4828736,9945,Amputation stump revis,Radical cystectomy,621,3467
277138,5284,Glaucoma procedure NEC,Suture of laceration of esophagus,308,2420
3062362,9999,Heart countershock NEC,Epididymovasostomy,630,2099
7753167,9999,Culture-peritoneum,"Skeletal x-ray of lower limb, not otherwise specified",750,1886
9162113,9895,Intraven cholangiogram,Puncture of lung,572,1506
10309743,9921,Perineal prostatectomy,Laparoscopic repair of direct inguinal hernia with graft or prosthesis,2165,3661
12458528,8709,Thoracic duct op NEC,"Isolation of intestinal segment, not otherwise specified",1266,2489
3296218,8850,Lower limb lymphangiogrm,"Open reduction of separated epiphysis, humerus",2449,3050
10328043,7676,Isolation,Other operations on vitreous,1882,486
13044792,9999,Repair ob lac uterus NOS,Suture of cranial and peripheral nerves,2391,702
8943410,5095,Hyperthermia ca therapy,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, cell block and Papanicolaou smear",1631,3723
7885597,9999,Bact smear-upper GI,Type III tympanoplasty,3595,731
1486539,8272,Urethrotomy,Biopsy of facial bone,3580,679
15391258,1513,Electroencephalogram,Incision of petrous pyramid air cells,3476,550
2677456,9999,Other appendectomy,Other sympathectomy and ganglionectomy,3720,3677
6485387,5524,Remov ren dialysis shunt,Implantation or replacement of peripheral neurostimulator lead(s),2135,1828
14654308,9073,Rev knee repl-tibia lin,"Bone graft, scapula, clavicle, and thorax [ribs and sternum]",583,2643
790176,1772,Oth remove ovaries/tubes,Cyclophotocoagulation,517,3436
11577695,1579,Incision of cervix,Other repair of punctum,2884,3399
1557964,7327,Replace wound pack/drain,Visual evoked potential [VEP],3798,3742
4172774,5177,Cell block/pap-eye,Diagnostic ultrasound of gravid uterus,3548,798
12470976,9999,Bact smear-endocrine,"Other local excision or destruction of lesion of joint, shoulder",544,2893
10292977,8052,Intravas img non-cor OCT,"Closed reduction of fracture without internal fixation, carpals and metacarpals",480,3841
