ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,SHORT_TITLE_CAT,LONG_TITLE_CAT
4467400,sdv-pii-us5wq,sdv-pii-lf8d4,sdv-pii-bx9jj,8101,5706
10153954,sdv-pii-dwi42,sdv-pii-to306,sdv-pii-0c664,8545,13849
6604266,sdv-pii-4ramn,sdv-pii-sh5gy,sdv-pii-r0rxq,13881,7087
4036288,sdv-pii-4by66,sdv-pii-6nqg2,sdv-pii-nz57v,12608,14561
8740616,sdv-pii-srr9k,sdv-pii-wc7hl,sdv-pii-4f5rx,12719,11955
15473298,sdv-pii-0n0gs,sdv-pii-p4rjb,sdv-pii-jjuu1,2844,386
2713673,sdv-pii-5yj6p,sdv-pii-imear,sdv-pii-615au,10347,12630
7258375,sdv-pii-t9y1v,sdv-pii-kxx7m,sdv-pii-2o5de,5298,6441
12286730,sdv-pii-jh964,sdv-pii-gf9dq,sdv-pii-89qxs,7186,5942
2534493,sdv-pii-0djzq,sdv-pii-wccxk,sdv-pii-rdb8g,14264,13313
4316129,sdv-pii-g0nst,sdv-pii-w9qtj,sdv-pii-00naf,8849,12228
12789775,sdv-pii-hvjp5,sdv-pii-dlzt3,sdv-pii-w9n8d,9158,9260
5347090,sdv-pii-ov6r1,sdv-pii-ynd2g,sdv-pii-wllmg,3877,7381
7665035,sdv-pii-7q989,sdv-pii-1wxvb,sdv-pii-kxtwp,10156,12661
14938073,sdv-pii-nesbc,sdv-pii-dfa2j,sdv-pii-oqi6u,6946,14267
15241120,sdv-pii-byp7f,sdv-pii-8r4mt,sdv-pii-ztbma,14327,14244
1546328,sdv-pii-6a1xo,sdv-pii-5shqg,sdv-pii-kc1z2,6742,2698
1819435,sdv-pii-etbhk,sdv-pii-5l6t1,sdv-pii-ma0hg,10706,11493
2696490,sdv-pii-hxbwi,sdv-pii-zcimh,sdv-pii-nr4i4,504,983
16387796,sdv-pii-95dz3,sdv-pii-a67fr,sdv-pii-oi8qy,8249,2605
3156397,sdv-pii-djftk,sdv-pii-nvdsw,sdv-pii-1xsmh,5262,5238
13256155,sdv-pii-53hjx,sdv-pii-bh7ma,sdv-pii-g762w,8021,4409
6764837,sdv-pii-yywdi,sdv-pii-rrxr9,sdv-pii-rzj3z,13425,13226
11116618,sdv-pii-9ez25,sdv-pii-zk7et,sdv-pii-qmqf9,8343,1459
8031145,sdv-pii-cmjbc,sdv-pii-ii1nk,sdv-pii-2ch9p,9714,4860
9091774,sdv-pii-atopm,sdv-pii-r7bfn,sdv-pii-r5idy,5518,6169
11034425,sdv-pii-owq83,sdv-pii-clpvm,sdv-pii-28u4m,3691,1930
12617458,sdv-pii-h5qdu,sdv-pii-w4yqd,sdv-pii-gdaf4,3305,0
4290461,sdv-pii-kzb0j,sdv-pii-n2qsl,sdv-pii-83qkr,6694,4921
10097054,sdv-pii-dcrzw,sdv-pii-3rgu4,sdv-pii-bbbwn,7757,11397
8472744,sdv-pii-bhkr5,sdv-pii-td63h,sdv-pii-x983j,5052,527
2674009,sdv-pii-js012,sdv-pii-s5t56,sdv-pii-56ksa,13335,13577
10485190,sdv-pii-j6cev,sdv-pii-llcb3,sdv-pii-89y6l,11481,6337
1686817,sdv-pii-zau9s,sdv-pii-dlvi3,sdv-pii-e7gnq,5810,3573
13430138,sdv-pii-50o18,sdv-pii-58ptf,sdv-pii-6d4x4,5826,3793
1447104,sdv-pii-dqqcd,sdv-pii-vwe8d,sdv-pii-ko9y3,10949,11947
5410230,sdv-pii-2vrmm,sdv-pii-xsr0q,sdv-pii-ea185,4741,2778
6534588,sdv-pii-2bu26,sdv-pii-xy2zu,sdv-pii-lnccq,8303,8183
8008206,sdv-pii-ufwsk,sdv-pii-2vpka,sdv-pii-6upka,350,1823
16378923,sdv-pii-orxw9,sdv-pii-oapoy,sdv-pii-sdwn9,6867,3112
5250303,sdv-pii-a1j0c,sdv-pii-d3bdn,sdv-pii-eddjf,881,2049
8088455,sdv-pii-xttom,sdv-pii-9b6wq,sdv-pii-ifh28,6963,2053
2247201,sdv-pii-9roy4,sdv-pii-26px7,sdv-pii-lm5dc,987,466
11446457,sdv-pii-5od1k,sdv-pii-xcetu,sdv-pii-80jh9,6873,6443
124989,sdv-pii-nzbn9,sdv-pii-unqrr,sdv-pii-grma1,7462,9591
12288353,sdv-pii-do83d,sdv-pii-uy5ad,sdv-pii-p4x8j,13446,9032
11985472,sdv-pii-xqjmv,sdv-pii-uy8yr,sdv-pii-qdtgg,7867,5423
4529691,sdv-pii-tb4py,sdv-pii-op8br,sdv-pii-sthfn,5525,4293
12789524,sdv-pii-rqtes,sdv-pii-3882s,sdv-pii-20b0y,13546,14464
5804283,sdv-pii-vqogo,sdv-pii-dyp2q,sdv-pii-332bx,1438,9133
5610987,sdv-pii-vgvs8,sdv-pii-hzfnf,sdv-pii-0x6h1,8720,11150
6487281,sdv-pii-32hsr,sdv-pii-er1cb,sdv-pii-ctilk,1851,7965
8860514,sdv-pii-qz73c,sdv-pii-p3eqq,sdv-pii-3rkzc,3875,3690
4622910,sdv-pii-6g0v3,sdv-pii-99ih6,sdv-pii-tu544,4218,3273
3518914,sdv-pii-lcekt,sdv-pii-x8co1,sdv-pii-ccays,9411,13374
6900274,sdv-pii-8yymq,sdv-pii-z0rwv,sdv-pii-mur7d,7362,3736
13836369,sdv-pii-86u3a,sdv-pii-0qj5w,sdv-pii-p3cc0,12038,13765
10575792,sdv-pii-69x4a,sdv-pii-mshnz,sdv-pii-2vlyx,13479,13028
14207747,sdv-pii-g5wsq,sdv-pii-x22yf,sdv-pii-7xksw,13967,13659
15152819,sdv-pii-s88eu,sdv-pii-qcbok,sdv-pii-uqnok,13747,13971
9259822,sdv-pii-4030x,sdv-pii-2rqwf,sdv-pii-dtvpn,5351,7675
3142447,sdv-pii-9jlhp,sdv-pii-8hmgm,sdv-pii-siae1,3636,13103
5894092,sdv-pii-t1jgc,sdv-pii-dsv4v,sdv-pii-t52wt,3202,1756
14116808,sdv-pii-48ysb,sdv-pii-u2vaw,sdv-pii-b7nhb,1704,881
942877,sdv-pii-m43lb,sdv-pii-y5ngq,sdv-pii-i7rp5,3933,6357
88915,sdv-pii-18lnc,sdv-pii-00cz1,sdv-pii-pyn9d,6087,5084
880291,sdv-pii-w6vrm,sdv-pii-4pk2u,sdv-pii-82aku,8203,6266
5002426,sdv-pii-86qvi,sdv-pii-42jr3,sdv-pii-velfc,7454,2774
13467964,sdv-pii-jy9ef,sdv-pii-ao97x,sdv-pii-sf2ur,2202,4041
6285755,sdv-pii-ohkb3,sdv-pii-2m3h6,sdv-pii-ic49d,14326,13862
14701003,sdv-pii-9hhm9,sdv-pii-0kirp,sdv-pii-8n3vr,2616,3956
12658444,sdv-pii-a5fti,sdv-pii-vnyt3,sdv-pii-iwmph,13369,5580
16314924,sdv-pii-fsy26,sdv-pii-n2ze3,sdv-pii-fdb3n,11306,8533
7327648,sdv-pii-u5u63,sdv-pii-w4oa2,sdv-pii-3dg5e,11011,10999
4029775,sdv-pii-z2bd4,sdv-pii-9ut9s,sdv-pii-40maw,4192,14561
7649773,sdv-pii-4sdsq,sdv-pii-qqv04,sdv-pii-311pl,6466,3059
1912512,sdv-pii-pp6f3,sdv-pii-3v8eo,sdv-pii-g9ekw,3698,11322
2770595,sdv-pii-le9z4,sdv-pii-j1izc,sdv-pii-j1liv,665,1124
16462413,sdv-pii-8bwa6,sdv-pii-ol8f8,sdv-pii-rz99x,7946,11941
8441140,sdv-pii-z0ev3,sdv-pii-5svhw,sdv-pii-eavzh,13189,13016
12589820,sdv-pii-mwpp9,sdv-pii-hg15b,sdv-pii-1t3me,6896,4565
8394643,sdv-pii-58wpu,sdv-pii-7gtwa,sdv-pii-oh1uu,5916,4334
15332855,sdv-pii-tqvna,sdv-pii-u3x28,sdv-pii-fl99o,7141,6678
3164585,sdv-pii-ntg2k,sdv-pii-jfgyj,sdv-pii-85m2h,6592,4304
9499899,sdv-pii-fsr1k,sdv-pii-is1za,sdv-pii-6iq1f,8627,9760
13129096,sdv-pii-syp34,sdv-pii-cj6zd,sdv-pii-v7uni,69,356
7324591,sdv-pii-etxkq,sdv-pii-469jw,sdv-pii-lsgoh,6178,12884
7028952,sdv-pii-lips7,sdv-pii-gkfnv,sdv-pii-3wx6f,12145,12400
7854907,sdv-pii-lzr9g,sdv-pii-fw4oi,sdv-pii-g24lx,993,2010
1877210,sdv-pii-bqywb,sdv-pii-8wqww,sdv-pii-239y1,2769,13981
12638829,sdv-pii-02vwf,sdv-pii-ekyep,sdv-pii-kld5a,13552,7383
9012340,sdv-pii-s5y29,sdv-pii-83a0l,sdv-pii-hq2d7,9579,11933
7960530,sdv-pii-yv7i6,sdv-pii-r9y1t,sdv-pii-wr3lt,7896,5675
1723512,sdv-pii-x21e9,sdv-pii-0gyzn,sdv-pii-znj0l,14067,13656
8702704,sdv-pii-a1foa,sdv-pii-fpn2p,sdv-pii-1swbd,4609,4090
2843254,sdv-pii-mqy3h,sdv-pii-s5al4,sdv-pii-d7tmw,12729,12300
10829371,sdv-pii-sextu,sdv-pii-e3728,sdv-pii-s03aa,10694,10424
4947629,sdv-pii-du1jz,sdv-pii-r56te,sdv-pii-p3bhw,4854,4904
1268553,sdv-pii-mezqa,sdv-pii-k4173,sdv-pii-t3gn2,7973,11970
8690580,sdv-pii-0w8zw,sdv-pii-0h274,sdv-pii-lc90g,4662,4376
7466732,sdv-pii-aoucs,sdv-pii-08o94,sdv-pii-pdyfj,4530,5045
1481120,sdv-pii-6n3cj,sdv-pii-mjf2b,sdv-pii-zgfhp,774,0
13043895,sdv-pii-fio7j,sdv-pii-2ud6m,sdv-pii-9261o,6657,6316
15426083,sdv-pii-tjupb,sdv-pii-ru9be,sdv-pii-8taob,13291,13901
8335196,sdv-pii-nxyeb,sdv-pii-0t0h2,sdv-pii-p4oqb,13029,13501
2873218,sdv-pii-z6vkd,sdv-pii-htuaq,sdv-pii-v8me7,7519,9106
2418965,sdv-pii-8ft67,sdv-pii-4h56k,sdv-pii-njvdg,2393,1478
15974242,sdv-pii-3fe1a,sdv-pii-xojxo,sdv-pii-gcssq,4192,2653
4215112,sdv-pii-3nrpy,sdv-pii-8gi1a,sdv-pii-dg29m,2565,1889
4609476,sdv-pii-mviyb,sdv-pii-k10tf,sdv-pii-tphgr,8983,7790
12007367,sdv-pii-h68il,sdv-pii-1vzqd,sdv-pii-n7qrg,3999,0
12394532,sdv-pii-ak4tk,sdv-pii-nsyld,sdv-pii-gkx8h,7137,6286
11729143,sdv-pii-99emh,sdv-pii-09iwj,sdv-pii-b5jo7,1418,5185
11175420,sdv-pii-c4x30,sdv-pii-pf859,sdv-pii-6eao1,13971,13511
13441278,sdv-pii-u1wmd,sdv-pii-ld1hf,sdv-pii-str6l,6508,3631
6729912,sdv-pii-wfoxt,sdv-pii-dlku3,sdv-pii-akzgq,3639,4790
54449,sdv-pii-xbucl,sdv-pii-00prg,sdv-pii-3sdem,14124,14439
15047403,sdv-pii-tkupb,sdv-pii-l07c4,sdv-pii-76ugc,14327,14031
8105330,sdv-pii-ipzbs,sdv-pii-rrl0c,sdv-pii-3s0oe,1168,575
2497960,sdv-pii-q017q,sdv-pii-4pxoy,sdv-pii-h1vj9,639,12829
13846641,sdv-pii-jzl2a,sdv-pii-g6ggk,sdv-pii-su9jf,2955,6622
12783685,sdv-pii-yqzcf,sdv-pii-0nui9,sdv-pii-8m3r2,6823,5718
15384212,sdv-pii-nfhcx,sdv-pii-xoizu,sdv-pii-4qva8,12391,13104
5717046,sdv-pii-0u6cl,sdv-pii-g6wur,sdv-pii-d7oi1,10460,13231
5577392,sdv-pii-oqzvg,sdv-pii-wzbx6,sdv-pii-9s264,4551,7442
8127362,sdv-pii-of83m,sdv-pii-oa4t4,sdv-pii-07xcx,10500,5763
9416660,sdv-pii-wfqpu,sdv-pii-3e43d,sdv-pii-oh5q4,217,13154
1122563,sdv-pii-d36el,sdv-pii-5jqc0,sdv-pii-4vhwd,7682,9146
6932207,sdv-pii-ofaon,sdv-pii-e83b7,sdv-pii-10ddd,5026,5125
9838845,sdv-pii-sxerp,sdv-pii-r9mw4,sdv-pii-wnnyb,314,195
11796384,sdv-pii-p17iv,sdv-pii-2wga9,sdv-pii-7xjtf,8210,7570
11964778,sdv-pii-fmvc2,sdv-pii-ess5e,sdv-pii-x9qiw,1827,1477
12159703,sdv-pii-6bawn,sdv-pii-t2wmh,sdv-pii-mwq2t,10834,4604
1034903,sdv-pii-dxq2x,sdv-pii-8dsqu,sdv-pii-oprli,9865,11043
12712365,sdv-pii-to8fj,sdv-pii-khxau,sdv-pii-d46u9,6150,3644
12494371,sdv-pii-5w0d0,sdv-pii-fl6ca,sdv-pii-dpbyf,6908,4999
11261159,sdv-pii-asdiy,sdv-pii-ljkeb,sdv-pii-m9yyn,1518,278
6111829,sdv-pii-r3yiq,sdv-pii-wxs1d,sdv-pii-je8w4,10476,10329
720306,sdv-pii-2nrao,sdv-pii-jwxuc,sdv-pii-2u4db,6318,4088
5081637,sdv-pii-v2zsi,sdv-pii-843x4,sdv-pii-7zbsz,11599,14561
4221465,sdv-pii-0b29f,sdv-pii-jdpnp,sdv-pii-ge7t3,2958,1740
16437954,sdv-pii-g72f1,sdv-pii-n8260,sdv-pii-wd4dt,12045,12054
584681,sdv-pii-qfkjt,sdv-pii-z513x,sdv-pii-d2s8g,1042,173
1243196,sdv-pii-grg3e,sdv-pii-uprad,sdv-pii-d2e9q,9159,9742
8675243,sdv-pii-nxadz,sdv-pii-lw3pu,sdv-pii-y87jx,4673,11237
16499049,sdv-pii-awxbh,sdv-pii-7ofae,sdv-pii-lu1z1,4174,8613
16145808,sdv-pii-4lzvm,sdv-pii-2gpoh,sdv-pii-qgxqr,9549,10120
947351,sdv-pii-3y0r3,sdv-pii-k8gqz,sdv-pii-rxo5b,5181,7043
9940954,sdv-pii-qstfc,sdv-pii-vcibk,sdv-pii-zu6q5,7815,7444
7081683,sdv-pii-7ipj3,sdv-pii-242zs,sdv-pii-cvkex,9140,8102
6689331,sdv-pii-5f3kc,sdv-pii-637pp,sdv-pii-mscac,6429,3712
15591941,sdv-pii-epitr,sdv-pii-rx4jq,sdv-pii-terus,9698,11685
7232457,sdv-pii-gc8fo,sdv-pii-htji7,sdv-pii-f0uy0,4759,1443
2070912,sdv-pii-lhy3o,sdv-pii-v3xgq,sdv-pii-o5f0q,495,826
3892731,sdv-pii-w3560,sdv-pii-2yoqt,sdv-pii-u6zyu,6562,4984
16093248,sdv-pii-73d0r,sdv-pii-yyty5,sdv-pii-s5z5a,4877,1502
4151509,sdv-pii-38a46,sdv-pii-bttvq,sdv-pii-auw1r,12629,14228
2587684,sdv-pii-cz9ip,sdv-pii-3eclq,sdv-pii-5z7nr,1320,0
7223513,sdv-pii-smnq1,sdv-pii-kqugd,sdv-pii-bb7uj,2128,9826
4481614,sdv-pii-193oj,sdv-pii-1i4wz,sdv-pii-u5j29,1925,532
16652839,sdv-pii-wexzc,sdv-pii-hwi1j,sdv-pii-gwuzz,10241,14158
13323171,sdv-pii-1ao3h,sdv-pii-rxez9,sdv-pii-t7oun,0,337
15010059,sdv-pii-yb8ja,sdv-pii-9r1iw,sdv-pii-gvxuj,6719,7561
11787315,sdv-pii-7yckn,sdv-pii-11l7v,sdv-pii-r43zx,193,979
3377341,sdv-pii-ygmu9,sdv-pii-gx7wb,sdv-pii-878j8,2790,8981
5735183,sdv-pii-08e4x,sdv-pii-kjfpn,sdv-pii-wyw4y,588,540
6087805,sdv-pii-s61wj,sdv-pii-g2uy6,sdv-pii-6gje6,7289,7924
14639916,sdv-pii-qbk07,sdv-pii-xyi7h,sdv-pii-pfdy4,1238,0
15701968,sdv-pii-0l5c4,sdv-pii-3814s,sdv-pii-6iew3,11295,13417
15832346,sdv-pii-vbp26,sdv-pii-697xj,sdv-pii-zs12p,1683,10423
14653316,sdv-pii-rwghr,sdv-pii-wgrm0,sdv-pii-kqepm,4958,400
8005054,sdv-pii-klxb0,sdv-pii-i91ro,sdv-pii-c64h7,7245,4702
10874784,sdv-pii-itjtt,sdv-pii-wbeeb,sdv-pii-m7eua,9357,8929
11351666,sdv-pii-1ad9v,sdv-pii-jqcod,sdv-pii-4gdhq,9027,11499
4515643,sdv-pii-gk6ik,sdv-pii-y1gwm,sdv-pii-j8w8r,3833,2351
12985450,sdv-pii-7f5e6,sdv-pii-dz33z,sdv-pii-w8hck,10079,14167
8062875,sdv-pii-niqbd,sdv-pii-qpc20,sdv-pii-oipn4,0,849
16469685,sdv-pii-g9ehw,sdv-pii-vq6y1,sdv-pii-ea9xz,0,246
3926073,sdv-pii-3b9dm,sdv-pii-sk98r,sdv-pii-ly5ig,14327,14400
13345284,sdv-pii-tpumm,sdv-pii-ewb3q,sdv-pii-6qeuq,3471,1848
6812685,sdv-pii-t8ujq,sdv-pii-d4igd,sdv-pii-ituf8,0,2208
9537289,sdv-pii-jitxo,sdv-pii-ft04n,sdv-pii-ssnz3,6286,7828
2406457,sdv-pii-ksr3o,sdv-pii-5w8q2,sdv-pii-tna0a,11660,13318
12905622,sdv-pii-i4lrp,sdv-pii-xga8v,sdv-pii-c7ucx,8325,13092
1790161,sdv-pii-2mxut,sdv-pii-wclu9,sdv-pii-3y1eu,5011,10493
7505463,sdv-pii-wjhai,sdv-pii-6epvk,sdv-pii-aeqrn,11373,13053
15140378,sdv-pii-0yg3t,sdv-pii-qkhxj,sdv-pii-pd2t3,9123,10798
11843844,sdv-pii-w3ujd,sdv-pii-pbuf0,sdv-pii-sgyyk,1487,2969
10405546,sdv-pii-kqx6k,sdv-pii-zuyhz,sdv-pii-ilzon,1593,1054
16756611,sdv-pii-3bnn5,sdv-pii-7z5e7,sdv-pii-0wrq2,1201,851
7128095,sdv-pii-jf3e9,sdv-pii-5j9fk,sdv-pii-zfb4m,11145,14374
9262672,sdv-pii-ysoyd,sdv-pii-7dni0,sdv-pii-ebhui,8891,10763
6248944,sdv-pii-3uk3u,sdv-pii-evzxj,sdv-pii-ndai8,6460,7436
13328240,sdv-pii-u7k1s,sdv-pii-zs5ti,sdv-pii-ac669,0,677
6231537,sdv-pii-gv7z4,sdv-pii-hgdf8,sdv-pii-h9ic2,6315,2185
7248226,sdv-pii-7w3je,sdv-pii-qc899,sdv-pii-a07z5,6941,4906
3899026,sdv-pii-4qwrq,sdv-pii-bq8rt,sdv-pii-me3ph,2855,7376
12472187,sdv-pii-pjmxa,sdv-pii-hzeof,sdv-pii-s8qm1,9732,12860
10819326,sdv-pii-jyv1j,sdv-pii-qplin,sdv-pii-rwl19,7179,6486
4418560,sdv-pii-ikq3t,sdv-pii-9rec7,sdv-pii-cfl2e,10956,0
8279293,sdv-pii-owj27,sdv-pii-iqkus,sdv-pii-wujgk,4379,8416
31936,sdv-pii-ve48d,sdv-pii-c99tl,sdv-pii-hixil,3002,2355
7408939,sdv-pii-v0iwc,sdv-pii-t9je3,sdv-pii-m1v6w,4592,6959
11095574,sdv-pii-6b87g,sdv-pii-ra9s9,sdv-pii-jsweg,7780,9553
5472894,sdv-pii-8n6va,sdv-pii-1efxj,sdv-pii-ys9sf,2676,9574
2140269,sdv-pii-nq14d,sdv-pii-sbozc,sdv-pii-8b8bk,1318,1448
9817935,sdv-pii-ae7kl,sdv-pii-dcmb0,sdv-pii-z83ax,13029,10827
15324267,sdv-pii-gvu44,sdv-pii-odyib,sdv-pii-jhmxp,7971,11787
9623730,sdv-pii-w8ypp,sdv-pii-csvgh,sdv-pii-icpiq,9805,12197
13739709,sdv-pii-wbh7k,sdv-pii-nboxg,sdv-pii-xokdt,6610,5409
10300546,sdv-pii-jrmag,sdv-pii-k2dor,sdv-pii-c3tqf,9343,6562
14687751,sdv-pii-sloe7,sdv-pii-32l0l,sdv-pii-owkzs,14179,12921
13129005,sdv-pii-54bma,sdv-pii-3q4yv,sdv-pii-ogwyg,8833,12844
5169189,sdv-pii-2bkoj,sdv-pii-bcjsk,sdv-pii-bfpdc,9393,14497
14328158,sdv-pii-kk424,sdv-pii-fji3v,sdv-pii-l5yz1,7043,9682
6581151,sdv-pii-y3cj5,sdv-pii-5paw2,sdv-pii-g0u4u,452,4140
7677718,sdv-pii-z8lcq,sdv-pii-uxrb9,sdv-pii-8j1hy,7716,9753
2980396,sdv-pii-e8kve,sdv-pii-37jxy,sdv-pii-6dh72,14183,370
14234919,sdv-pii-k8hqd,sdv-pii-cyij8,sdv-pii-w03e3,6155,4966
2291359,sdv-pii-fxpxb,sdv-pii-dsbcv,sdv-pii-f56mo,5089,6478
4851661,sdv-pii-dmpz6,sdv-pii-juqkd,sdv-pii-p3z9e,8687,6983
14196956,sdv-pii-svdm6,sdv-pii-mlj41,sdv-pii-1gdtk,8174,11556
80596,sdv-pii-3x1xb,sdv-pii-bba6g,sdv-pii-dubms,6968,4741
15800330,sdv-pii-vk9ij,sdv-pii-wf9rn,sdv-pii-51534,2541,1116
12510783,sdv-pii-38138,sdv-pii-ot8ot,sdv-pii-gu09m,8882,9584
11167632,sdv-pii-rrwrg,sdv-pii-g86h3,sdv-pii-q72gf,9190,10628
7475787,sdv-pii-t6qnb,sdv-pii-j35le,sdv-pii-put4r,5174,4704
3063417,sdv-pii-3ji2w,sdv-pii-b41jg,sdv-pii-gsurl,12281,8620
11391056,sdv-pii-8406m,sdv-pii-3s799,sdv-pii-p7b41,8042,13931
3305931,sdv-pii-8sma9,sdv-pii-1nsbd,sdv-pii-ntijy,5651,10189
14591426,sdv-pii-82wy7,sdv-pii-t2u32,sdv-pii-nbqgu,6904,8027
39761,sdv-pii-rldp2,sdv-pii-dt09l,sdv-pii-fag79,628,429
2710931,sdv-pii-c9737,sdv-pii-jcbsi,sdv-pii-j5fdx,6690,2994
1179923,sdv-pii-rd77v,sdv-pii-1we0n,sdv-pii-xedeh,7289,2536
1359510,sdv-pii-4h9yz,sdv-pii-0p6h3,sdv-pii-2qyg6,6475,4098
12767370,sdv-pii-5dz06,sdv-pii-0qn5o,sdv-pii-b6ego,1306,2720
5570569,sdv-pii-d9qid,sdv-pii-pfe1r,sdv-pii-qlikf,7960,6425
6610285,sdv-pii-vtjf5,sdv-pii-rjcb9,sdv-pii-3og7e,1183,38
2566966,sdv-pii-q8ihz,sdv-pii-4te48,sdv-pii-qffy6,13776,6367
8828249,sdv-pii-pd1vw,sdv-pii-9h5r4,sdv-pii-ecehx,10082,13667
11019192,sdv-pii-zrhws,sdv-pii-dvdbv,sdv-pii-2blce,7642,11063
5078420,sdv-pii-p1you,sdv-pii-d59cg,sdv-pii-45sxu,4097,5006
3855926,sdv-pii-szgop,sdv-pii-msd0l,sdv-pii-xjluq,9006,12383
1269555,sdv-pii-xkyn3,sdv-pii-3tzb8,sdv-pii-cr6zp,14327,13432
940516,sdv-pii-f8zxh,sdv-pii-aq9dd,sdv-pii-bdj4i,10512,13110
15348295,sdv-pii-qy37u,sdv-pii-wb8w1,sdv-pii-s6q5b,9755,11306
16433992,sdv-pii-yxvxm,sdv-pii-rmpo2,sdv-pii-sjj92,9049,5433
14364479,sdv-pii-y5duo,sdv-pii-hp66q,sdv-pii-l2wko,7114,5245
5506071,sdv-pii-qxq3j,sdv-pii-phtj8,sdv-pii-lnaa4,4210,7888
6545533,sdv-pii-2t7fc,sdv-pii-dr5y2,sdv-pii-dual1,14057,13431
6347990,sdv-pii-amali,sdv-pii-e2b67,sdv-pii-6s0sq,1270,0
3745454,sdv-pii-t0r14,sdv-pii-p0a8y,sdv-pii-zdq2j,8194,11404
9737346,sdv-pii-0hvsb,sdv-pii-niij2,sdv-pii-oooyp,11513,13929
2049779,sdv-pii-doxev,sdv-pii-mi6h2,sdv-pii-jsyix,9247,8002
8156423,sdv-pii-n9l6s,sdv-pii-ug7c0,sdv-pii-o7e4j,10348,13325
15609555,sdv-pii-7ome6,sdv-pii-78phr,sdv-pii-so95f,4398,4090
15905665,sdv-pii-ed4sg,sdv-pii-17uzr,sdv-pii-0suph,12158,14353
4905983,sdv-pii-rpxm2,sdv-pii-z1r7m,sdv-pii-bgdvc,3328,11956
1710079,sdv-pii-i7ga1,sdv-pii-g7k7s,sdv-pii-uczjy,10281,7734
12916795,sdv-pii-tjd8x,sdv-pii-0aa73,sdv-pii-d0qrp,5297,4733
10004357,sdv-pii-ur6la,sdv-pii-8rzkg,sdv-pii-ssy43,6537,3914
10517787,sdv-pii-wjysw,sdv-pii-aqp6l,sdv-pii-3mc3x,949,973
16550338,sdv-pii-9a2u4,sdv-pii-bysru,sdv-pii-dp07d,2027,3778
2230901,sdv-pii-5nyiv,sdv-pii-22h7p,sdv-pii-vr833,13848,13482
8469430,sdv-pii-v2sjp,sdv-pii-o4mt6,sdv-pii-mmala,11652,14561
4056770,sdv-pii-d1rh3,sdv-pii-90zp6,sdv-pii-ormct,6138,8859
5003956,sdv-pii-clkzd,sdv-pii-oxknm,sdv-pii-bn7ew,11032,11863
4487030,sdv-pii-d71om,sdv-pii-6v3e8,sdv-pii-vlvs6,1002,5798
206450,sdv-pii-vlpll,sdv-pii-y80er,sdv-pii-y8e7q,9214,6794
9876888,sdv-pii-8lmjl,sdv-pii-1652w,sdv-pii-vonq6,2068,4844
7562553,sdv-pii-sa0m5,sdv-pii-aww9k,sdv-pii-t31bk,7960,7588
10162482,sdv-pii-6xbom,sdv-pii-qt15m,sdv-pii-ie5mc,4558,2107
8762536,sdv-pii-pa5vc,sdv-pii-c1xr5,sdv-pii-mkhga,13248,14561
13166965,sdv-pii-nxbba,sdv-pii-8irjb,sdv-pii-p35cb,1719,2176
6394592,sdv-pii-1maxb,sdv-pii-bwnis,sdv-pii-ilmo9,8993,10709
15426934,sdv-pii-4y8ic,sdv-pii-nd1q6,sdv-pii-5897i,1418,6070
10530170,sdv-pii-7xfcv,sdv-pii-e73uz,sdv-pii-xbzio,13079,9935
5564275,sdv-pii-r29qw,sdv-pii-wzf01,sdv-pii-wvmq4,9435,12069
8405046,sdv-pii-6fmru,sdv-pii-1lvj1,sdv-pii-n7cew,971,1056
3575481,sdv-pii-rpfj6,sdv-pii-mzplj,sdv-pii-n71uu,150,830
3253290,sdv-pii-lg64w,sdv-pii-wvxgs,sdv-pii-lgco1,4491,1579
4008505,sdv-pii-svwct,sdv-pii-yzam4,sdv-pii-u52zx,14327,14298
16738792,sdv-pii-6fs1m,sdv-pii-w7ijr,sdv-pii-yidk8,3261,10897
1589371,sdv-pii-5gwrc,sdv-pii-i139u,sdv-pii-o0itr,14022,13277
1310972,sdv-pii-0iiyw,sdv-pii-9ze7d,sdv-pii-918ia,1084,8453
3341462,sdv-pii-2irfk,sdv-pii-janxw,sdv-pii-54dbe,5059,13052
10887323,sdv-pii-evzmo,sdv-pii-iahpy,sdv-pii-vy57o,3229,4183
15294660,sdv-pii-it7hf,sdv-pii-gdepz,sdv-pii-atp5f,8694,10943
1630268,sdv-pii-q2uz4,sdv-pii-rdxng,sdv-pii-cc83p,12304,14561
1229819,sdv-pii-9pv5p,sdv-pii-8egxh,sdv-pii-z7wa5,6892,11147
7982872,sdv-pii-8yw2s,sdv-pii-9g1gd,sdv-pii-rq5l9,5073,4225
9770950,sdv-pii-0ds1e,sdv-pii-lxuqz,sdv-pii-3moeq,1282,2472
4816786,sdv-pii-0ftj4,sdv-pii-iu2yi,sdv-pii-lpf43,1549,4153
6769305,sdv-pii-bts3p,sdv-pii-1sstr,sdv-pii-x95eh,8011,5163
6906492,sdv-pii-erfdm,sdv-pii-rr23f,sdv-pii-rfdnu,13127,14404
5486505,sdv-pii-amv5p,sdv-pii-6kih3,sdv-pii-estic,13075,13605
4934933,sdv-pii-5fple,sdv-pii-3ldcq,sdv-pii-v1dhr,7779,8933
4929635,sdv-pii-7qn0f,sdv-pii-rr6tv,sdv-pii-se65k,13447,14561
